id,n,cubic.a,cubic.b1,cubic.b2,cubic.b3,cubic.Rsq,cubic.aic,cubic.bic,cubic.aicc
5,12,-0.00026113638506873073,0.02110851431450427,-0.49617950717358467,4.06837601894736,0.9291067646146559,-19.07122136520161,-17.13159476604961,-13.356935650915894
6,8,6.342413341185797e-05,-0.005843545090935413,0.19016748554970314,-1.783532170838075,0.9025749675585364,-22.941231017027985,-22.623464850308643,-9.60789768369465
12,8,-9.111111111111112e-06,0.0006023809523809522,-0.002136507936507931,0.01833333333333336,0.8745066669346505,-19.903264133717858,-19.585497966998517,-6.569930800384524
14,10,-0.00023361125619835815,0.03191658043727661,-0.6368684786419504,5.022831890185341,0.9551094671658402,46.17418082231549,47.38452119429168,54.17418082231549
16,10,-0.00021478955224670283,0.02550481234369914,-0.07078225612791111,2.3684916586227835,0.9816909364553105,47.28519354873497,48.49553392071115,55.28519354873497
18,7,2.1675532727391922e-05,-0.0008255647840088854,0.05485309497788572,0.03988098672005827,0.9886750377738467,-4.7798562729292975,-4.996215676708045,15.220143727070703
20,8,4.95408607440361e-05,-6.666146112566221e-05,0.06141855282564514,0.32348078413715914,0.9965540302217075,-8.625759748316177,-8.307993581596834,4.7075735850171565
22,7,-6.312418375388452e-05,0.004616753874152179,-0.00021888677590328902,0.4010384048268812,0.9980739544756341,-13.414320191083316,-13.630679594862062,6.585679808916684
28,8,-6.881823523617357e-06,0.00039531591206579494,-0.004028856566323145,0.04179098810590486,0.8161739832251063,-39.1444793031347,-38.82671313641536,-25.811145969801366
31,8,4.216055672360662e-06,-0.00010808396826138871,0.0029010606429735984,0.016001961659603426,0.9930264865223016,-55.861236702168284,-55.54347053544894,-42.52790336883495
34,8,1.9716594974800275e-05,-0.0009750463140022155,0.015207854239937603,0.008744448170644363,0.9387105250600747,-38.521197327013226,-38.20343116029388,-25.18786399367989
37,8,-6.332616966894594e-07,9.391997948032362e-06,0.0018101060830272766,0.07249720900179453,0.3482839814907309,-28.425028052129633,-28.10726188541029,-15.0916947187963
40,8,1.1111454083719984e-05,-0.0006135627691792689,0.011136076297543932,0.04070059553553554,0.5740347619937713,-26.895283281938703,-26.577517115219358,-13.561949948605369
43,8,2.177465926092165e-05,-0.0010660167342871696,0.01885371106257064,0.009148780085917544,0.8909529966630847,-25.338569810028687,-25.020803643309343,-12.005236476695353
46,8,3.5214459744999353e-06,-7.030511847100486e-05,0.001980249932227944,0.10579982404698493,0.45374722262583767,-16.211266022991264,-15.893499856271921,-2.8779326896579303
49,8,4.887915193449563e-07,-0.00042043867502952737,0.01607248275791736,0.07825997434058772,0.4244242792535653,-13.991615404313194,-13.673849237593851,-0.65828207097986
106,25,-4.125715905725432e-05,0.005303436606269608,-0.05827104420327023,0.6716945630458164,0.9651573358756917,14.990172293489891,19.865675592962695,16.99017229348989
108,6,8.574939703703213e-05,-0.0032428351999996617,0.04714519821692411,0.3386483876190932,0.7921786044589147,7.8800487448086916,7.047086621720911,47.88004874480869
113,6,4.841594001189457e-05,0.00441678048770924,-0.021186655952664286,0.4112870402482832,0.9999776385874345,-28.4934534820191,-29.32641560510688,11.506546517980901
115,6,0.0001428752982478193,-0.003798785581365784,0.07530716953774881,-0.07207841485709977,0.9999874013633325,-41.252289099821894,-42.085251222909676,-1.252289099821894
145,7,-0.0017111111111111088,0.09828571428571423,-1.1729365079365097,10.842857142857167,0.9806978759331674,22.60762411824704,22.391264714468292,42.60762411824704
